run_id,source_dataset,flow_type,page_url,friction_scenario,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
ecommerce_search_bad_tablet_1778598363728_7ycec9,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2459,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778598366240_611033,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2480,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778598368774_l8hcda,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2506,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778598371335_s2qqq6,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1049,1,0,2,0,0,0,928,1,2,2,Low
banking_login_good_tablet_1778598372436_2hvj0w,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1039,1,0,2,0,0,0,911,1,2,2,Low
banking_login_good_laptop_1778598373536_ct38aq,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1076,1,0,2,0,0,0,918,1,2,2,Low
banking_login_good_desktop_1778598374666_hgjae3,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1095,1,0,2,0,0,0,914,1,2,2,Low
banking_login_medium_mobile_1778598375819_t1oiom,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12431,3,0,4,1,1,0,1930,1,2,1,Medium
banking_login_medium_tablet_1778598388303_bfhjns,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12386,3,0,4,1,1,0,1923,1,2,1,Medium
banking_login_medium_laptop_1778598400746_x2fnzf,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12467,3,0,4,1,1,0,1933,1,2,1,Medium
banking_login_medium_desktop_1778598413268_2790zg,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12423,3,0,4,1,1,0,1907,1,2,1,Medium
banking_login_bad_mobile_1778598425748_j1z9e5,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4136,1,1,3,0,2,0,3958,0,2,0,High
banking_login_bad_tablet_1778598429939_7mpt3y,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4120,1,1,3,0,2,0,3938,0,2,0,High
banking_login_bad_laptop_1778598434111_inz130,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4174,1,1,3,0,2,0,3953,0,2,0,High
banking_login_bad_desktop_1778598438339_4ltspj,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4123,1,1,3,0,2,0,3935,0,2,0,High
jobportal_search_good_mobile_1778598442516_swn70s,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1048,1,0,1,0,0,0,929,1,2,2,Low
jobportal_search_good_tablet_1778598443617_dqz9u3,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1036,1,0,1,0,0,0,916,1,2,2,Low
jobportal_search_good_laptop_1778598444708_1dyzrw,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,551,1,0,1,0,0,0,423,1,2,2,Low
jobportal_search_good_desktop_1778598445314_32g8ci,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1112,1,0,1,0,0,0,935,1,2,2,Low
jobportal_search_medium_mobile_1778598446485_ru7wcc,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4347,2,0,2,2,0,1,1919,1,2,1,Medium
jobportal_search_medium_tablet_1778598450888_m9vuec,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4318,2,0,2,2,0,1,1925,1,2,1,Medium
jobportal_search_medium_laptop_1778598455260_xgom29,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4366,2,0,2,2,0,1,1917,1,2,1,Medium
jobportal_search_medium_desktop_1778598459678_6vmpmd,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4366,2,0,2,2,0,1,1930,1,2,1,Medium
jobportal_search_bad_mobile_1778598464096_7floqt,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6124,1,1,2,2,0,1,3947,1,2,0,High
jobportal_search_bad_tablet_1778598470273_o941l1,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6124,1,1,2,2,0,1,3952,1,2,0,High
jobportal_search_bad_laptop_1778598476449_c4sju1,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6163,1,1,2,2,0,1,3929,1,2,0,High
jobportal_search_bad_desktop_1778598482668_wrdsco,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6210,1,1,2,2,0,1,3962,1,2,0,High
dashboard_cta_good_mobile_1778598488931_20gx2i,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1050,1,0,0,0,0,0,925,1,2,-1,Low
dashboard_cta_good_tablet_1778598490035_6cy982,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,537,1,0,0,0,0,0,415,1,2,-1,Low
dashboard_cta_good_laptop_1778598490627_5e46qz,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1038,1,0,0,0,0,0,913,1,2,-1,Low
dashboard_cta_good_desktop_1778598491720_yh6un4,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1069,1,0,0,0,0,0,922,1,2,-1,Low
dashboard_cta_medium_mobile_1778598492841_rkue7v,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2359,2,0,0,0,0,0,1936,1,2,1,Medium
dashboard_cta_medium_tablet_1778598495253_rw9hjx,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2284,2,0,0,0,0,0,1924,1,2,1,Medium
dashboard_cta_medium_laptop_1778598497589_y5f82j,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2334,2,0,0,0,0,0,1944,1,2,1,Medium
dashboard_cta_medium_desktop_1778598499975_q6cydv,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2349,2,0,0,0,0,0,1927,1,2,1,Medium
dashboard_cta_bad_mobile_1778598502377_koqmdm,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4417,2,1,0,0,0,0,3948,1,2,0,High
dashboard_cta_bad_tablet_1778598506846_n9fsm8,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4446,2,1,0,0,0,0,3943,1,2,0,High
dashboard_cta_bad_laptop_1778598511347_fwzk0a,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4479,2,1,0,0,0,0,3961,1,2,0,High
dashboard_cta_bad_desktop_1778598515882_jx2vn9,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,3444,2,1,0,0,0,0,2925,1,2,0,High
search_good_1778598519382_6igd32,playwright_dummy_website,search,http://localhost:3000/search-good,good,1038,1,0,1,0,0,0,906,1,3,2,Low
search_medium_1778598520472_62mcdi,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2949,1,0,1,1,0,1,1918,1,3,1,Medium
search_bad_1778598523470_o9fn98,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4420,3,1,1,2,1,1,3955,1,5,0,High
signup_bad_1778598527945_u74to2,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4519,4,1,4,2,1,1,3924,1,5,0,High
signup_good_1778598532518_ug60bl,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1139,1,0,3,0,0,0,931,1,3,2,Low
signup_medium_1778598533710_gdlh7t,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2268,3,0,4,1,1,0,1914,1,4,1,Medium
cta_good_1778598536942_8lizvh,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1095,1,0,0,0,0,0,941,1,3,-1,Low
cta_medium_1778598538107_qe9z55,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,3000,1,0,0,1,0,1,1925,1,3,1,Medium
cta_bad_1778598541174_33jjif,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,3299,2,1,0,1,0,1,2941,1,4,0,High
landing_good_1778598544535_3dac6l,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1053,1,0,0,0,0,0,922,1,3,-1,Low
landing_medium_1778598545644_4xcg4t,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2093,1,1,1,0,0,0,1934,1,3,1,Medium
landing_bad_1778598547799_pxq45u,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4290,2,1,0,1,0,1,3943,1,4,0,High
login_good_1778598552149_61wll8,playwright_dummy_website,login,http://localhost:3000/login-good,good,589,1,0,2,0,0,0,412,1,3,2,Low
login_medium_1778598552791_251cac,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2230,2,0,3,1,1,0,1926,1,4,1,Medium
login_bad_1778598555077_7qmihm,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4437,3,1,3,2,1,1,3975,1,5,0,High
saas_signup_good_mobile_1778598559584_ya6gth,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1060,1,0,2,0,0,0,927,1,2,2,Low
saas_signup_good_tablet_1778598560701_29lpqp,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1052,1,0,2,0,0,0,925,1,2,2,Low
saas_signup_good_laptop_1778598561808_t82y3b,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1065,1,0,2,0,0,0,912,1,2,2,Low
saas_signup_good_desktop_1778598562929_jxxivu,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1120,1,0,2,0,0,0,923,1,2,2,Low
saas_signup_medium_mobile_1778598564105_kx3v07,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2408,3,0,3,0,0,0,1929,1,2,1,Medium
saas_signup_medium_tablet_1778598566570_c1rvbi,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2381,3,0,3,0,0,0,1937,1,2,1,Medium
saas_signup_medium_laptop_1778598569005_kd4uph,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2438,3,0,3,0,0,0,1930,1,2,1,Medium
saas_signup_medium_desktop_1778598571497_urk7ku,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2412,3,0,3,0,0,0,1922,1,2,1,Medium
saas_signup_bad_mobile_1778598573968_lg31xx,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4486,3,1,3,0,0,0,3976,1,2,0,High
saas_signup_bad_tablet_1778598578506_stl4dq,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,3475,3,1,3,0,0,0,2938,1,2,0,High
saas_signup_bad_laptop_1778598582034_kasqzd,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4533,3,1,3,0,0,0,3970,1,2,0,High
saas_signup_bad_desktop_1778598586624_joipfj,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4571,3,1,3,0,0,0,3943,1,2,0,High
ecommerce_search_good_mobile_1778598591253_7zi4a2,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,573,1,0,1,0,0,0,407,1,2,2,Low
ecommerce_search_good_tablet_1778598591882_smocv3,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1069,1,0,1,0,0,0,930,1,2,2,Low
ecommerce_search_good_laptop_1778598593009_z6wlh8,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1078,1,0,1,0,0,0,925,1,2,2,Low
ecommerce_search_good_desktop_1778598594143_7a506e,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,577,1,0,1,0,0,0,413,1,2,2,Low
ecommerce_search_medium_mobile_1778598594773_606ze7,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2403,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778598597230_jpbpk2,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2369,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778598599651_vg53kt,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2404,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778598602117_nyduyu,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2435,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778598604607_xx5aae,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2429,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_tablet_1778598607092_48rxrr,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2469,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778598609617_bbsx8w,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2473,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778598612144_beva04,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2512,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778598614709_ijngmk,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1048,1,0,2,0,0,0,919,1,2,2,Low
banking_login_good_tablet_1778598615813_wcqmko,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1053,1,0,2,0,0,0,923,1,2,2,Low
banking_login_good_laptop_1778598616919_caf4jc,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1051,1,0,2,0,0,0,899,1,2,2,Low
banking_login_good_desktop_1778598618024_el5al8,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,579,1,0,2,0,0,0,399,1,2,2,Low
banking_login_medium_mobile_1778598618657_05yoyf,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12419,3,0,4,1,1,0,1905,1,2,1,Medium
banking_login_medium_tablet_1778598631132_t27h03,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12400,3,0,4,1,1,0,1924,1,2,1,Medium
banking_login_medium_laptop_1778598643590_okdut1,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12448,3,0,4,1,1,0,1903,1,2,1,Medium
banking_login_medium_desktop_1778598656102_7vb16o,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12467,3,0,4,1,1,0,1938,1,2,1,Medium
banking_login_bad_mobile_1778598668624_edyaaz,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4119,1,1,3,0,2,0,3942,0,2,0,High
banking_login_bad_tablet_1778598672797_4qz70d,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4118,1,1,3,0,2,0,3938,0,2,0,High
banking_login_bad_laptop_1778598676967_u4kw2q,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4191,1,1,3,0,2,0,3980,0,2,0,High
banking_login_bad_desktop_1778598681213_u6x77l,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4137,1,1,3,0,2,0,3954,0,2,0,High
jobportal_search_good_mobile_1778598685403_4v77bk,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1034,1,0,1,0,0,0,912,1,2,2,Low
jobportal_search_good_tablet_1778598686490_7xzgzq,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1039,1,0,1,0,0,0,917,1,2,2,Low
jobportal_search_good_laptop_1778598687579_s7oiew,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1055,1,0,1,0,0,0,924,1,2,2,Low
jobportal_search_good_desktop_1778598688687_152h0x,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1096,1,0,1,0,0,0,931,1,2,2,Low
jobportal_search_medium_mobile_1778598689835_ptabuw,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4354,2,0,2,2,0,1,1933,1,2,1,Medium
jobportal_search_medium_tablet_1778598694244_mcxzfn,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4336,2,0,2,2,0,1,1931,1,2,1,Medium
jobportal_search_medium_laptop_1778598698635_6tvhmc,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4348,2,0,2,2,0,1,1936,1,2,1,Medium
jobportal_search_medium_desktop_1778598703036_0xdr4l,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4364,2,0,2,2,0,1,1920,1,2,1,Medium
jobportal_search_bad_mobile_1778598707452_3jx7tp,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6079,1,1,2,2,0,1,3922,1,2,0,High
jobportal_search_bad_tablet_1778598713584_2dssml,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6106,1,1,2,2,0,1,3942,1,2,0,High
jobportal_search_bad_laptop_1778598719745_d8ny81,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6144,1,1,2,2,0,1,3942,1,2,0,High
jobportal_search_bad_desktop_1778598725954_6nozue,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6201,1,1,2,2,0,1,3954,1,2,0,High
dashboard_cta_good_mobile_1778598732208_vwo9kb,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,548,1,0,0,0,0,0,416,1,2,-1,Low
dashboard_cta_good_tablet_1778598732809_vg6x66,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1036,1,0,0,0,0,0,925,1,2,-1,Low
dashboard_cta_good_laptop_1778598733899_aqyxqf,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1043,1,0,0,0,0,0,933,1,2,-1,Low
dashboard_cta_good_desktop_1778598734993_aht3f8,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1054,1,0,0,0,0,0,904,1,2,-1,Low
dashboard_cta_medium_mobile_1778598736101_ure4h8,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2323,2,0,0,0,0,0,1910,1,2,1,Medium
dashboard_cta_medium_tablet_1778598738476_fe4we7,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2304,2,0,0,0,0,0,1934,1,2,1,Medium
dashboard_cta_medium_laptop_1778598740835_63xmem,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2314,2,0,0,0,0,0,1932,1,2,1,Medium
dashboard_cta_medium_desktop_1778598743200_yk6esg,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2321,2,0,0,0,0,0,1904,1,2,1,Medium
dashboard_cta_bad_mobile_1778598745572_lgg7d7,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4381,2,1,0,0,0,0,3942,1,2,0,High
dashboard_cta_bad_tablet_1778598750009_fmep5s,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,3427,2,1,0,0,0,0,2934,1,2,0,High
dashboard_cta_bad_laptop_1778598753491_3ibudi,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4463,2,1,0,0,0,0,3946,1,2,0,High
dashboard_cta_bad_desktop_1778598758005_g0xeil,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4447,2,1,0,0,0,0,3937,1,2,0,High
search_good_1778598762509_04399c,playwright_dummy_website,search,http://localhost:3000/search-good,good,537,1,0,1,0,0,0,393,1,3,2,Low
search_medium_1778598763098_oydil2,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2998,1,0,1,1,0,1,1935,1,3,1,Medium
search_bad_1778598766148_aowf0n,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4384,3,1,1,2,1,1,3934,1,5,0,High
signup_bad_1778598770585_9t08u3,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4537,4,1,4,2,1,1,3939,1,5,0,High
signup_good_1778598775176_myiexv,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1104,1,0,3,0,0,0,904,1,3,2,Low
signup_medium_1778598776336_d1hhyn,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2283,3,0,4,1,1,0,1917,1,4,1,Medium
cta_good_1778598779600_v7mxen,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1063,1,0,0,0,0,0,930,1,3,-1,Low
cta_medium_1778598780726_zk3q1q,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2987,1,0,0,1,0,1,1931,1,3,1,Medium
cta_bad_1778598783770_rbq0di,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4306,2,1,0,1,0,1,3964,1,4,0,High
landing_good_1778598788142_i7n4dc,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1055,1,0,0,0,0,0,929,1,3,-1,Low
