completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,task_completed,friction_level
22.205,0,0,0,0,2,0,0,High
22.486,0,0,0,0,2,0,0,High
22.323,0,0,0,0,2,0,0,High
22.416,0,0,0,0,2,0,0,High
22.376,0,0,0,0,2,0,0,High
22.446,0,0,0,0,2,0,0,High
22.276,0,0,0,0,2,0,0,High
22.141,0,0,0,0,2,0,0,High
22.317,0,0,0,0,2,0,0,High
22.448,0,0,0,0,2,0,0,High
22.464,0,0,0,0,2,0,0,High
22.272,0,0,0,0,2,0,0,High
22.105,0,0,0,0,2,0,0,High
22.34,0,0,0,0,2,0,0,High
22.3,0,0,0,0,2,0,0,High
22.684,0,0,0,0,2,0,0,High
22.774,0,0,0,0,2,0,0,High
23.341,0,0,0,0,2,0,0,High
23.316,0,0,0,0,2,0,0,High
22.836,0,0,0,0,2,0,0,High
23.056,0,0,0,0,2,0,0,High
22.556,0,0,0,0,2,0,0,High
22.964,0,0,0,0,2,0,0,High
23.021,0,0,0,0,2,0,0,High
23.262,0,0,0,0,2,0,0,High
23.329,0,0,0,0,2,0,0,High
22.888,0,0,0,0,2,0,0,High
22.551,0,0,0,0,2,0,0,High
23.008,0,0,0,0,2,0,0,High
22.894,0,0,0,0,2,0,0,High
22.627,0,0,0,0,2,0,0,High
22.761,0,0,0,0,2,0,0,High
22.726,0,0,0,0,2,0,0,High
23.281,0,0,0,0,2,0,0,High
23.164,0,0,0,0,2,0,0,High
23.251,0,0,0,0,2,0,0,High
23.227,0,0,0,0,2,0,0,High
23.242,0,0,0,0,2,0,0,High
22.735,0,0,0,0,2,0,0,High
22.498,0,0,0,0,2,0,0,High
22.838,0,0,0,0,2,0,0,High
23.04,0,0,0,0,2,0,0,High
23.367,0,0,0,0,2,0,0,High
23.036,0,0,0,0,2,0,0,High
22.366,0,0,0,0,2,0,0,High
23.093,0,0,0,0,2,0,0,High
22.751,0,0,0,0,2,0,0,High
23.376,0,0,0,0,2,0,0,High
22.932,0,0,0,0,2,0,0,High
22.619,0,0,0,0,2,0,0,High
22.427,0,0,0,0,2,0,0,High
22.536,0,0,0,0,2,0,0,High
22.621,0,0,0,0,2,0,0,High
22.706,0,0,0,0,2,0,0,High
23.256,0,0,0,0,2,0,0,High
22.397,0,0,0,0,2,0,0,High
22.4,0,0,0,0,2,0,0,High
22.464,0,0,0,0,2,0,0,High
22.711,0,0,0,0,2,0,0,High
22.95,0,0,0,0,2,0,0,High
22.985,0,0,0,0,2,0,0,High
23.331,0,0,0,0,2,0,0,High
22.484,0,0,0,0,2,0,0,High
23.075,0,0,0,0,2,0,0,High
22.99,0,0,0,0,2,0,0,High
23.11,0,0,0,0,2,0,0,High
22.699,0,0,0,0,2,0,0,High
23.143,0,0,0,0,2,0,0,High
22.621,0,0,0,0,2,0,0,High
22.767,0,0,0,0,2,0,0,High
23.313,0,0,0,0,2,0,0,High
22.754,0,0,0,0,2,0,0,High
22.786,0,0,0,0,2,0,0,High
23.028,0,0,0,0,2,0,0,High
22.415,0,0,0,0,2,0,0,High
22.775,0,0,0,0,2,0,0,High
22.517,0,0,0,0,2,0,0,High
23.105,0,0,0,0,2,0,0,High
22.985,0,0,0,0,2,0,0,High
22.431,0,0,0,0,2,0,0,High
22.369,0,0,0,0,2,0,0,High
22.399,0,0,0,0,2,0,0,High
22.94,0,0,0,0,2,0,0,High
23.133,0,0,0,0,2,0,0,High
22.669,0,0,0,0,2,0,0,High
23.398,0,0,0,0,2,0,0,High
22.385,0,0,0,0,2,0,0,High
23.268,0,0,0,0,2,0,0,High
23.329,0,0,0,0,2,0,0,High
22.377,0,0,0,0,2,0,0,High
22.476,0,0,0,0,2,0,0,High
22.669,0,0,0,0,2,0,0,High
23.215,0,0,0,0,2,0,0,High
22.726,0,0,0,0,2,0,0,High
22.773,0,0,0,0,2,0,0,High
22.382,0,0,0,0,2,0,0,High
23.203,0,0,0,0,2,0,0,High
22.952,0,0,0,0,2,0,0,High
22.551,0,0,0,0,2,0,0,High
22.83,0,0,0,0,2,0,0,High
23.196,0,0,0,0,2,0,0,High
23.015,0,0,0,0,2,0,0,High
23.161,0,0,0,0,2,0,0,High
23.004,0,0,0,0,2,0,0,High
22.481,0,0,0,0,2,0,0,High
23.338,0,0,0,0,2,0,0,High
23.101,0,0,0,0,2,0,0,High
23.233,0,0,0,0,2,0,0,High
23.183,0,0,0,0,2,0,0,High
22.444,0,0,0,0,2,0,0,High
23.265,0,0,0,0,2,0,0,High
22.751,0,0,0,0,2,0,0,High
22.936,0,0,0,0,2,0,0,High
22.705,0,0,0,0,2,0,0,High
23.31,0,0,0,0,2,0,0,High
22.952,0,0,0,0,2,0,0,High
22.509,0,0,0,0,2,0,0,High
22.952,0,0,0,0,2,0,0,High
23.092,0,0,0,0,2,0,0,High
23.336,0,0,0,0,2,0,0,High
24.586,0,0,0,0,2,0,0,High
24.264,0,0,0,0,2,0,0,High
24.983,0,0,0,0,2,0,0,High
24.144,0,0,0,0,2,0,0,High
24.867,0,0,0,0,2,0,0,High
25.732,0,0,0,0,2,0,0,High
24.641,0,0,0,0,2,0,0,High
24.439,0,0,0,0,2,0,0,High
24.754,0,0,0,0,2,0,0,High
24.558,0,0,0,0,2,0,0,High
25.475,0,0,0,0,2,0,0,High
24.676,0,0,0,0,2,0,0,High
24.62,0,0,0,0,2,0,0,High
25.698,0,0,0,0,2,0,0,High
24.257,0,0,0,0,2,0,0,High
24.101,0,0,0,0,2,0,0,High
24.577,0,0,0,0,2,0,0,High
24.89,0,0,0,0,2,0,0,High
25.282,0,0,0,0,2,0,0,High
24.669,0,0,0,0,2,0,0,High
24.407,0,0,0,0,2,0,0,High
24.728,0,0,0,0,2,0,0,High
24.779,0,0,0,0,2,0,0,High
25.773,0,0,0,0,2,0,0,High
25.65,0,0,0,0,2,0,0,High
24.095,0,0,0,0,2,0,0,High
24.091,0,0,0,0,2,0,0,High
25.507,0,0,0,0,2,0,0,High
24.438,0,0,0,0,2,0,0,High
24.738,0,0,0,0,2,0,0,High
25.69,0,0,0,0,2,0,0,High
25.171,0,0,0,0,2,0,0,High
25.322,0,0,0,0,2,0,0,High
24.725,0,0,0,0,2,0,0,High
24.432,0,0,0,0,2,0,0,High
24.602,0,0,0,0,2,0,0,High
25.502,0,0,0,0,2,0,0,High
24.382,0,0,0,0,2,0,0,High
25.303,0,0,0,0,2,0,0,High
24.238,0,0,0,0,2,0,0,High
25.395,0,0,0,0,2,0,0,High
25.001,0,0,0,0,2,0,0,High
25.539,0,0,0,0,2,0,0,High
25.232,0,0,0,0,2,0,0,High
25.561,0,0,0,0,2,0,0,High
23.88,0,0,0,0,2,0,0,High
24.524,0,0,0,0,2,0,0,High
25.442,0,0,0,0,2,0,0,High
23.927,0,0,0,0,2,0,0,High
23.857,0,0,0,0,2,0,0,High
24.864,0,0,0,0,2,0,0,High
24.743,0,0,0,0,2,0,0,High
24.863,0,0,0,0,2,0,0,High
25.194,0,0,0,0,2,0,0,High
24.401,0,0,0,0,2,0,0,High
25.411,0,0,0,0,2,0,0,High
25.16,0,0,0,0,2,0,0,High
24.651,0,0,0,0,2,0,0,High
24.978,0,0,0,0,2,0,0,High
24.788,0,0,0,0,2,0,0,High
25.274,0,0,0,0,2,0,0,High
24.373,0,0,0,0,2,0,0,High
24.608,0,0,0,0,2,0,0,High
25.261,0,0,0,0,2,0,0,High
24.081,0,0,0,0,2,0,0,High
25.712,0,0,0,0,2,0,0,High
24.388,0,0,0,0,2,0,0,High
25.365,0,0,0,0,2,0,0,High
25.234,0,0,0,0,2,0,0,High
25.72,0,0,0,0,2,0,0,High
24.956,0,0,0,0,2,0,0,High
24.567,0,0,0,0,2,0,0,High
24.387,0,0,0,0,2,0,0,High
24.631,0,0,0,0,2,0,0,High
25.168,0,0,0,0,2,0,0,High
24.497,0,0,0,0,2,0,0,High
24.652,0,0,0,0,2,0,0,High
23.887,0,0,0,0,2,0,0,High
25.704,0,0,0,0,2,0,0,High
24.812,0,0,0,0,2,0,0,High
24.879,0,0,0,0,2,0,0,High
24.798,0,0,0,0,2,0,0,High
25.27,0,0,0,0,2,0,0,High
23.959,0,0,0,0,2,0,0,High
23.946,0,0,0,0,2,0,0,High
24.498,0,0,0,0,2,0,0,High
24.425,0,0,0,0,2,0,0,High
24.216,0,0,0,0,2,0,0,High
24.014,0,0,0,0,2,0,0,High
25.335,0,0,0,0,2,0,0,High
23.916,0,0,0,0,2,0,0,High
23.947,0,0,0,0,2,0,0,High
24.866,0,0,0,0,2,0,0,High
24.531,0,0,0,0,2,0,0,High
25.543,0,0,0,0,2,0,0,High
24.35,0,0,0,0,2,0,0,High
24.12,0,0,0,0,2,0,0,High
24.067,0,0,0,0,2,0,0,High
24.474,0,0,0,0,2,0,0,High
25.185,0,0,0,0,2,0,0,High
25.119,0,0,0,0,2,0,0,High
25.797,0,0,0,0,2,0,0,High
24.68,0,0,0,0,2,0,0,High
24.319,0,0,0,0,2,0,0,High
24.467,0,0,0,0,2,0,0,High
22.315,0,0,0,0,2,0,0,High
22.44,0,0,0,0,2,0,0,High
22.449,0,0,0,0,2,0,0,High
22.395,0,0,0,0,2,0,0,High
22.179,0,0,0,0,2,0,0,High
22.434,0,0,0,0,2,0,0,High
22.236,0,0,0,0,2,0,0,High
22.366,0,0,0,0,2,0,0,High
22.165,0,0,0,0,2,0,0,High
22.428,0,0,0,0,2,0,0,High
22.252,0,0,0,0,2,0,0,High
22.444,0,0,0,0,2,0,0,High
22.198,0,0,0,0,2,0,0,High
22.36,0,0,0,0,2,0,0,High
22.473,0,0,0,0,2,0,0,High
22.394,0,0,0,0,2,0,0,High
22.311,0,0,0,0,2,0,0,High
22.418,0,0,0,0,2,0,0,High
22.268,0,0,0,0,2,0,0,High
22.148,0,0,0,0,2,0,0,High
22.403,0,0,0,0,2,0,0,High
22.154,0,0,0,0,2,0,0,High
22.407,0,0,0,0,2,0,0,High
22.087,0,0,0,0,2,0,0,High
22.074,0,0,0,0,2,0,0,High
22.444,0,0,0,0,2,0,0,High
22.226,0,0,0,0,2,0,0,High
22.468,0,0,0,0,2,0,0,High
22.388,0,0,0,0,2,0,0,High
22.49,0,0,0,0,2,0,0,High
22.184,0,0,0,0,2,0,0,High
22.289,0,0,0,0,2,0,0,High
22.254,0,0,0,0,2,0,0,High
22.266,0,0,0,0,2,0,0,High
22.375,0,0,0,0,2,0,0,High
22.271,0,0,0,0,2,0,0,High
22.433,0,0,0,0,2,0,0,High
22.316,0,0,0,0,2,0,0,High
22.28,0,0,0,0,2,0,0,High
22.265,0,0,0,0,2,0,0,High
22.132,0,0,0,0,2,0,0,High
22.405,0,0,0,0,2,0,0,High
22.086,0,0,0,0,2,0,0,High
22.43,0,0,0,0,2,0,0,High
22.187,0,0,0,0,2,0,0,High
22.135,0,0,0,0,2,0,0,High
22.124,0,0,0,0,2,0,0,High
22.354,0,0,0,0,2,0,0,High
22.372,0,0,0,0,2,0,0,High
22.194,0,0,0,0,2,0,0,High
22.42,0,0,0,0,2,0,0,High
22.438,0,0,0,0,2,0,0,High
22.255,0,0,0,0,2,0,0,High
22.445,0,0,0,0,2,0,0,High
22.067,0,0,0,0,2,0,0,High
22.059,0,0,0,0,2,0,0,High
22.414,0,0,0,0,2,0,0,High
22.274,0,0,0,0,2,0,0,High
22.271,0,0,0,0,2,0,0,High
22.179,0,0,0,0,2,0,0,High
22.143,0,0,0,0,2,0,0,High
22.428,0,0,0,0,2,0,0,High
22.252,0,0,0,0,2,0,0,High
22.407,0,0,0,0,2,0,0,High
22.417,0,0,0,0,2,0,0,High
22.402,0,0,0,0,2,0,0,High
22.375,0,0,0,0,2,0,0,High
22.319,0,0,0,0,2,0,0,High
22.061,0,0,0,0,2,0,0,High
22.272,0,0,0,0,2,0,0,High
22.409,0,0,0,0,2,0,0,High
22.148,0,0,0,0,2,0,0,High
22.217,0,0,0,0,2,0,0,High
22.238,0,0,0,0,2,0,0,High
22.266,0,0,0,0,2,0,0,High
22.197,0,0,0,0,2,0,0,High
22.074,0,0,0,0,2,0,0,High
22.114,0,0,0,0,2,0,0,High
22.162,0,0,0,0,2,0,0,High
22.348,0,0,0,0,2,0,0,High
22.271,0,0,0,0,2,0,0,High
22.2,0,0,0,0,2,0,0,High
22.213,0,0,0,0,2,0,0,High
22.242,0,0,0,0,2,0,0,High
22.41,0,0,0,0,2,0,0,High
22.075,0,0,0,0,2,0,0,High
22.207,0,0,0,0,2,0,0,High
22.043,0,0,0,0,2,0,0,High
22.473,0,0,0,0,2,0,0,High
22.238,0,0,0,0,2,0,0,High
22.21,0,0,0,0,2,0,0,High
22.4,0,0,0,0,2,0,0,High
22.242,0,0,0,0,2,0,0,High
22.085,0,0,0,0,2,0,0,High
22.433,0,0,0,0,2,0,0,High
22.068,0,0,0,0,2,0,0,High
22.433,0,0,0,0,2,0,0,High
22.14,0,0,0,0,2,0,0,High
22.187,0,0,0,0,2,0,0,High
22.284,0,0,0,0,2,0,0,High
22.334,0,0,0,0,2,0,0,High
22.233,0,0,0,0,2,0,0,High
22.098,0,0,0,0,2,0,0,High
22.425,0,0,0,0,2,0,0,High
22.149,0,0,0,0,2,0,0,High
23.191,0,0,0,0,2,0,0,High
22.418,0,0,0,0,2,0,0,High
22.887,0,0,0,0,2,0,0,High
23.228,0,0,0,0,2,0,0,High
23.078,0,0,0,0,2,0,0,High
22.796,0,0,0,0,2,0,0,High
22.931,0,0,0,0,2,0,0,High
22.583,0,0,0,0,2,0,0,High
22.516,0,0,0,0,2,0,0,High
23.22,0,0,0,0,2,0,0,High
22.716,0,0,0,0,2,0,0,High
23.192,0,0,0,0,2,0,0,High
22.617,0,0,0,0,2,0,0,High
22.57,0,0,0,0,2,0,0,High
22.871,0,0,0,0,2,0,0,High
22.434,0,0,0,0,2,0,0,High
23.116,0,0,0,0,2,0,0,High
23.178,0,0,0,0,2,0,0,High
22.486,0,0,0,0,2,0,0,High
22.81,0,0,0,0,2,0,0,High
23.085,0,0,0,0,2,0,0,High
23.159,0,0,0,0,2,0,0,High
22.491,0,0,0,0,2,0,0,High
22.91,0,0,0,0,2,0,0,High
23.318,0,0,0,0,2,0,0,High
22.319,0,0,0,0,2,0,0,High
22.614,0,0,0,0,2,0,0,High
22.801,0,0,0,0,2,0,0,High
23.112,0,0,0,0,2,0,0,High
23.07,0,0,0,0,2,0,0,High
22.617,0,0,0,0,2,0,0,High
23.072,0,0,0,0,2,0,0,High
22.843,0,0,0,0,2,0,0,High
22.482,0,0,0,0,2,0,0,High
22.92,0,0,0,0,2,0,0,High
22.663,0,0,0,0,2,0,0,High
23.083,0,0,0,0,2,0,0,High
22.549,0,0,0,0,2,0,0,High
22.53,0,0,0,0,2,0,0,High
22.805,0,0,0,0,2,0,0,High
22.954,0,0,0,0,2,0,0,High
22.898,0,0,0,0,2,0,0,High
22.686,0,0,0,0,2,0,0,High
22.664,0,0,0,0,2,0,0,High
22.658,0,0,0,0,2,0,0,High
23.12,0,0,0,0,2,0,0,High
22.749,0,0,0,0,2,0,0,High
23.242,0,0,0,0,2,0,0,High
22.644,0,0,0,0,2,0,0,High
23.118,0,0,0,0,2,0,0,High
23.177,0,0,0,0,2,0,0,High
22.459,0,0,0,0,2,0,0,High
22.825,0,0,0,0,2,0,0,High
23.195,0,0,0,0,2,0,0,High
22.533,0,0,0,0,2,0,0,High
22.838,0,0,0,0,2,0,0,High
22.69,0,0,0,0,2,0,0,High
22.628,0,0,0,0,2,0,0,High
22.989,0,0,0,0,2,0,0,High
23.249,0,0,0,0,2,0,0,High
23.088,0,0,0,0,2,0,0,High
22.652,0,0,0,0,2,0,0,High
22.52,0,0,0,0,2,0,0,High
22.87,0,0,0,0,2,0,0,High
22.682,0,0,0,0,2,0,0,High
22.855,0,0,0,0,2,0,0,High
23.066,0,0,0,0,2,0,0,High
23.335,0,0,0,0,2,0,0,High
22.369,0,0,0,0,2,0,0,High
22.873,0,0,0,0,2,0,0,High
22.783,0,0,0,0,2,0,0,High
22.733,0,0,0,0,2,0,0,High
23.076,0,0,0,0,2,0,0,High
22.443,0,0,0,0,2,0,0,High
22.485,0,0,0,0,2,0,0,High
22.674,0,0,0,0,2,0,0,High
22.964,0,0,0,0,2,0,0,High
23.233,0,0,0,0,2,0,0,High
23.18,0,0,0,0,2,0,0,High
23.245,0,0,0,0,2,0,0,High
23.322,0,0,0,0,2,0,0,High
22.975,0,0,0,0,2,0,0,High
22.528,0,0,0,0,2,0,0,High
22.613,0,0,0,0,2,0,0,High
23.151,0,0,0,0,2,0,0,High
22.913,0,0,0,0,2,0,0,High
22.868,0,0,0,0,2,0,0,High
22.522,0,0,0,0,2,0,0,High
23.301,0,0,0,0,2,0,0,High
22.397,0,0,0,0,2,0,0,High
23.338,0,0,0,0,2,0,0,High
22.707,0,0,0,0,2,0,0,High
22.345,0,0,0,0,2,0,0,High
22.477,0,0,0,0,2,0,0,High
22.568,0,0,0,0,2,0,0,High
23.181,0,0,0,0,2,0,0,High
23.248,0,0,0,0,2,0,0,High
22.485,0,0,0,0,2,0,0,High
22.57,0,0,0,0,2,0,0,High
22.544,0,0,0,0,2,0,0,High
23.041,0,0,0,0,2,0,0,High
22.379,0,0,0,0,2,0,0,High
22.391,0,0,0,0,2,0,0,High
23.129,0,0,0,0,2,0,0,High
23.064,0,0,0,0,2,0,0,High
24.918,0,0,0,0,2,0,0,High
24.53,0,0,0,0,2,0,0,High
25.679,0,0,0,0,2,0,0,High
25.121,0,0,0,0,2,0,0,High
24.209,0,0,0,0,2,0,0,High
23.961,0,0,0,0,2,0,0,High
24.147,0,0,0,0,2,0,0,High
24.496,0,0,0,0,2,0,0,High
24.137,0,0,0,0,2,0,0,High
23.914,0,0,0,0,2,0,0,High
25.613,0,0,0,0,2,0,0,High
24.399,0,0,0,0,2,0,0,High
24.516,0,0,0,0,2,0,0,High
24.77,0,0,0,0,2,0,0,High
25.151,0,0,0,0,2,0,0,High
24.757,0,0,0,0,2,0,0,High
23.918,0,0,0,0,2,0,0,High
24.154,0,0,0,0,2,0,0,High
24.349,0,0,0,0,2,0,0,High
24.942,0,0,0,0,2,0,0,High
24.289,0,0,0,0,2,0,0,High
25.419,0,0,0,0,2,0,0,High
23.904,0,0,0,0,2,0,0,High
24.573,0,0,0,0,2,0,0,High
24.409,0,0,0,0,2,0,0,High
24.777,0,0,0,0,2,0,0,High
24.276,0,0,0,0,2,0,0,High
25.436,0,0,0,0,2,0,0,High
24.137,0,0,0,0,2,0,0,High
24.506,0,0,0,0,2,0,0,High
24.878,0,0,0,0,2,0,0,High
24.982,0,0,0,0,2,0,0,High
25.634,0,0,0,0,2,0,0,High
25.075,0,0,0,0,2,0,0,High
25.368,0,0,0,0,2,0,0,High
24.108,0,0,0,0,2,0,0,High
24.157,0,0,0,0,2,0,0,High
24.284,0,0,0,0,2,0,0,High
24.996,0,0,0,0,2,0,0,High
24.934,0,0,0,0,2,0,0,High
25.283,0,0,0,0,2,0,0,High
25.439,0,0,0,0,2,0,0,High
25.441,0,0,0,0,2,0,0,High
25.047,0,0,0,0,2,0,0,High
24.0,0,0,0,0,2,0,0,High
25.7,0,0,0,0,2,0,0,High
25.732,0,0,0,0,2,0,0,High
24.916,0,0,0,0,2,0,0,High
24.445,0,0,0,0,2,0,0,High
25.682,0,0,0,0,2,0,0,High
23.969,0,0,0,0,2,0,0,High
23.745,0,0,0,0,2,0,0,High
24.461,0,0,0,0,2,0,0,High
25.289,0,0,0,0,2,0,0,High
24.863,0,0,0,0,2,0,0,High
24.56,0,0,0,0,2,0,0,High
23.951,0,0,0,0,2,0,0,High
24.742,0,0,0,0,2,0,0,High
23.745,0,0,0,0,2,0,0,High
25.524,0,0,0,0,2,0,0,High
25.488,0,0,0,0,2,0,0,High
25.676,0,0,0,0,2,0,0,High
24.866,0,0,0,0,2,0,0,High
25.087,0,0,0,0,2,0,0,High
25.1,0,0,0,0,2,0,0,High
25.262,0,0,0,0,2,0,0,High
24.047,0,0,0,0,2,0,0,High
25.653,0,0,0,0,2,0,0,High
24.563,0,0,0,0,2,0,0,High
25.384,0,0,0,0,2,0,0,High
25.078,0,0,0,0,2,0,0,High
24.02,0,0,0,0,2,0,0,High
25.424,0,0,0,0,2,0,0,High
24.295,0,0,0,0,2,0,0,High
24.478,0,0,0,0,2,0,0,High
25.458,0,0,0,0,2,0,0,High
25.492,0,0,0,0,2,0,0,High
25.633,0,0,0,0,2,0,0,High
25.382,0,0,0,0,2,0,0,High
25.482,0,0,0,0,2,0,0,High
23.959,0,0,0,0,2,0,0,High
25.327,0,0,0,0,2,0,0,High
23.756,0,0,0,0,2,0,0,High
24.392,0,0,0,0,2,0,0,High
23.801,0,0,0,0,2,0,0,High
24.017,0,0,0,0,2,0,0,High
24.96,0,0,0,0,2,0,0,High
25.092,0,0,0,0,2,0,0,High
25.279,0,0,0,0,2,0,0,High
24.278,0,0,0,0,2,0,0,High
25.679,0,0,0,0,2,0,0,High
25.001,0,0,0,0,2,0,0,High
24.346,0,0,0,0,2,0,0,High
24.576,0,0,0,0,2,0,0,High
25.066,0,0,0,0,2,0,0,High
24.243,0,0,0,0,2,0,0,High
23.942,0,0,0,0,2,0,0,High
24.372,0,0,0,0,2,0,0,High
23.959,0,0,0,0,2,0,0,High
25.152,0,0,0,0,2,0,0,High
24.159,0,0,0,0,2,0,0,High
25.479,0,0,0,0,2,0,0,High
25.425,0,0,0,0,2,0,0,High
25.616,0,0,0,0,2,0,0,High
24.283,0,0,0,0,2,0,0,High
2.133,2,0,0,0,0,0,1,Low
1.756,2,0,0,0,0,0,1,Low
2.015,2,0,0,0,0,0,1,Low
1.759,2,0,0,0,0,0,1,Low
1.959,2,0,0,0,0,0,1,Low
1.952,2,0,0,0,0,0,1,Low
1.727,2,0,0,0,0,0,1,Low
1.909,2,0,0,0,0,0,1,Low
1.844,2,0,0,0,0,0,1,Low
2.028,2,0,0,0,0,0,1,Low
1.711,2,0,0,0,0,0,1,Low
1.876,2,0,0,0,0,0,1,Low
1.866,2,0,0,0,0,0,1,Low
1.766,2,0,0,0,0,0,1,Low
1.726,2,0,0,0,0,0,1,Low
2.068,2,0,0,0,0,0,1,Low
2.028,2,0,0,0,0,0,1,Low
2.024,2,0,0,0,0,0,1,Low
1.774,2,0,0,0,0,0,1,Low
1.798,2,0,0,0,0,0,1,Low
2.04,2,0,0,0,0,0,1,Low
1.904,2,0,0,0,0,0,1,Low
1.851,2,0,0,0,0,0,1,Low
1.949,2,0,0,0,0,0,1,Low
1.869,2,0,0,0,0,0,1,Low
1.976,2,0,0,0,0,0,1,Low
1.903,2,0,0,0,0,0,1,Low
1.764,2,0,0,0,0,0,1,Low
1.976,2,0,0,0,0,0,1,Low
1.767,2,0,0,0,0,0,1,Low
1.835,2,0,0,0,0,0,1,Low
1.847,2,0,0,0,0,0,1,Low
1.778,2,0,0,0,0,0,1,Low
1.675,2,0,0,0,0,0,1,Low
1.876,2,0,0,0,0,0,1,Low
1.986,2,0,0,0,0,0,1,Low
1.749,2,0,0,0,0,0,1,Low
1.868,2,0,0,0,0,0,1,Low
1.821,2,0,0,0,0,0,1,Low
1.85,2,0,0,0,0,0,1,Low
1.837,2,0,0,0,0,0,1,Low
1.824,2,0,0,0,0,0,1,Low
1.724,2,0,0,0,0,0,1,Low
1.879,2,0,0,0,0,0,1,Low
1.728,2,0,0,0,0,0,1,Low
1.956,2,0,0,0,0,0,1,Low
2.088,2,0,0,0,0,0,1,Low
1.907,2,0,0,0,0,0,1,Low
2.009,2,0,0,0,0,0,1,Low
1.811,2,0,0,0,0,0,1,Low
1.807,2,0,0,0,0,0,1,Low
1.994,2,0,0,0,0,0,1,Low
1.942,2,0,0,0,0,0,1,Low
1.772,2,0,0,0,0,0,1,Low
1.906,2,0,0,0,0,0,1,Low
1.867,2,0,0,0,0,0,1,Low
1.942,2,0,0,0,0,0,1,Low
1.925,2,0,0,0,0,0,1,Low
1.759,2,0,0,0,0,0,1,Low
1.735,2,0,0,0,0,0,1,Low
1.727,2,0,0,0,0,0,1,Low
2.001,2,0,0,0,0,0,1,Low
1.948,2,0,0,0,0,0,1,Low
1.89,2,0,0,0,0,0,1,Low
2.079,2,0,0,0,0,0,1,Low
2.034,2,0,0,0,0,0,1,Low
1.779,2,0,0,0,0,0,1,Low
1.946,2,0,0,0,0,0,1,Low
1.902,2,0,0,0,0,0,1,Low
1.829,2,0,0,0,0,0,1,Low
2.106,2,0,0,0,0,0,1,Low
1.761,2,0,0,0,0,0,1,Low
1.836,2,0,0,0,0,0,1,Low
1.898,2,0,0,0,0,0,1,Low
1.99,2,0,0,0,0,0,1,Low
1.917,2,0,0,0,0,0,1,Low
1.794,2,0,0,0,0,0,1,Low
1.926,2,0,0,0,0,0,1,Low
1.825,2,0,0,0,0,0,1,Low
2.107,2,0,0,0,0,0,1,Low
1.938,2,0,0,0,0,0,1,Low
2.0,2,0,0,0,0,0,1,Low
2.035,2,0,0,0,0,0,1,Low
1.818,2,0,0,0,0,0,1,Low
1.814,2,0,0,0,0,0,1,Low
1.935,2,0,0,0,0,0,1,Low
1.735,2,0,0,0,0,0,1,Low
1.819,2,0,0,0,0,0,1,Low
1.815,2,0,0,0,0,0,1,Low
1.811,2,0,0,0,0,0,1,Low
1.739,2,0,0,0,0,0,1,Low
2.057,2,0,0,0,0,0,1,Low
2.036,2,0,0,0,0,0,1,Low
1.922,2,0,0,0,0,0,1,Low
1.668,2,0,0,0,0,0,1,Low
1.94,2,0,0,0,0,0,1,Low
2.078,2,0,0,0,0,0,1,Low
1.853,2,0,0,0,0,0,1,Low
2.056,2,0,0,0,0,0,1,Low
1.903,2,0,0,0,0,0,1,Low
1.848,2,0,0,0,0,0,1,Low
1.758,2,0,0,0,0,0,1,Low
1.83,2,0,0,0,0,0,1,Low
1.892,2,0,0,0,0,0,1,Low
1.738,2,0,0,0,0,0,1,Low
2.33,2,0,0,0,0,0,1,Low
2.391,2,0,0,0,0,0,1,Low
2.437,2,0,0,0,0,0,1,Low
2.158,2,0,0,0,0,0,1,Low
2.412,2,0,0,0,0,0,1,Low
2.461,2,0,0,0,0,0,1,Low
1.987,2,0,0,0,0,0,1,Low
2.033,2,0,0,0,0,0,1,Low
2.577,2,0,0,0,0,0,1,Low
2.696,2,0,0,0,0,0,1,Low
2.534,2,0,0,0,0,0,1,Low
2.499,2,0,0,0,0,0,1,Low
2.155,2,0,0,0,0,0,1,Low
2.452,2,0,0,0,0,0,1,Low
2.626,2,0,0,0,0,0,1,Low
2.375,2,0,0,0,0,0,1,Low
2.693,2,0,0,0,0,0,1,Low
2.561,2,0,0,0,0,0,1,Low
2.245,2,0,0,0,0,0,1,Low
2.136,2,0,0,0,0,0,1,Low
2.677,2,0,0,0,0,0,1,Low
2.605,2,0,0,0,0,0,1,Low
2.554,2,0,0,0,0,0,1,Low
2.458,2,0,0,0,0,0,1,Low
2.356,2,0,0,0,0,0,1,Low
2.135,2,0,0,0,0,0,1,Low
2.154,2,0,0,0,0,0,1,Low
2.045,2,0,0,0,0,0,1,Low
2.409,2,0,0,0,0,0,1,Low
2.281,2,0,0,0,0,0,1,Low
2.43,2,0,0,0,0,0,1,Low
2.715,2,0,0,0,0,0,1,Low
2.503,2,0,0,0,0,0,1,Low
2.43,2,0,0,0,0,0,1,Low
2.141,2,0,0,0,0,0,1,Low
2.185,2,0,0,0,0,0,1,Low
2.256,2,0,0,0,0,0,1,Low
2.626,2,0,0,0,0,0,1,Low
2.066,2,0,0,0,0,0,1,Low
2.35,2,0,0,0,0,0,1,Low
2.478,2,0,0,0,0,0,1,Low
2.086,2,0,0,0,0,0,1,Low
2.151,2,0,0,0,0,0,1,Low
2.269,2,0,0,0,0,0,1,Low
2.268,2,0,0,0,0,0,1,Low
